-0:37 | (New member) ありさ: BRO JOE COOL :_viviHeh:
25:11 | (Member (2 months)) Shazmah: ive seen u win these
25:12 | Syntaxe Errour: Just win
25:17 | Shinigami__02: ganbare
25:17 | (Member (1 month)) Jukebox1412: oh??
25:17 | (Member (2 months)) Tvanon: ohh
25:18 | Kyle Esclavilla: yoi can do it
25:19 | (Member (2 months)) clearplasticcups: oh cool
25:20 | (New member) Minty Fresh Kyle: oh shit!!
25:20 | (Member (2 months)) EnvyMizuhashi: Kool
25:21 | (New member) Mr. K: wow a leverless
25:21 | (Member (1 month)) Jukebox1412: I thought you didn't ahve one
25:22 | (Member (2 months)) NOGAMES: OH NO
25:23 | (Member (2 months)) Razor: you got this
25:23 | Ron: hitbox?
25:23 | StreyX: oh you have a hitbox?
25:25 | (Member (2 months)) Rundas9000: so fancy
25:27 | (New member) Minty Fresh Kyle: hell yeah
25:27 | (Member (2 months)) clearplasticcups: just mash EZ
25:28 | Gia: AYO, A LEVERLESS???
25:30 | Nekomeko Plays: leverless are expensive
25:30 | Homing: are we getting the xbox mic 
25:30 | doonglerules: just mash
25:31 | (Member (2 months)) CFMG: You've got this guy, EZ:_viviHeh:
25:31 | (New member) Km913: Mash them buttons! The true warrior's way!
25:32 | Keira Yuki: We believe in you Vivi!
25:33 | (New member) weenie: GET HIS ASS VIVI
25:34 | Gia: SHE INVESTED
25:38 | (Member (2 months)) Jojora: I got myself a hitbox too
25:39 | Syntaxe Errour: So we're meant to be rooting for Kazuya, right?
25:42 | (New member) Minty Fresh Kyle: hUH
25:43 | (Member (2 months)) Shazmah: OHHH
25:43 | (Member (2 months)) Angus MacGyver: nice
25:44 | (Member (2 months)) Tvanon: NICE
25:48 | (New member) Abysmal: NICE
25:50 | vanessa🍖: niceee
25:52 | (Member (2 months)) Meepers Morpus: ganbaaaaa
25:54 | (Member (2 months)) Angus MacGyver: yeah
25:54 | (Member (2 months)) muxperienceYT: yea yea yea get the ground punish
25:57 | (Member (2 months)) Mcvaca: You normally do air juggles
25:58 | (Member (2 months)) CFMG: He emoted
26:00 | Rezz__Emiya: bro is gaming frfr
26:00 | (Member (1 month)) Nezumi: this is the Tekken experience
26:01 | Jin The Great: NICE!!! BEAT THAT OLD MAN
26:01 | (New member) EeveeInSpace: Jin's getting hit animation is so cool
26:02 | Kai_47 : Finish him
26:03 | (New member) annamber: DORYA
26:07 | (Member (2 months)) clearplasticcups: EZ
26:07 | (Member (2 months)) Shazmah: YEAHH
26:07 | (Member (2 months)) エレテン: dorya'd
26:08 | (New member) Abysmal: Lesgoooo 
26:10 | Syntaxe Errour: Channel your inner gamer, Vivi
26:15 | Kyle Esclavilla: nice
26:19 | (New member) Khoi Tran: Dang, easy CPU and they're doing EWGFs :_viviHeh:
26:19 | (Member (2 months)) sen san: that's an arty shell
26:22 | Kai_47 : It's okay, you dont need juggles 
26:23 | Nekomeko Plays: QTE time
26:24 | (Member (2 months)) Memers: Nice!
26:25 | (Member (1 month)) MSY: WOW
26:33 | (Member (1 month)) MSY: :_viviHeh::_viviHeh::_viviHeh:
26:34 | Kai_47 : Just cheese your way through 
26:36 | Shinigami__02: lol
26:36 | (Member (2 months)) muxperienceYT: X should be your 1
26:37 | (Member (2 months)) Mox: x is top left button
26:38 | (Member (2 months)) clearplasticcups: get EWGF'd lmao
26:40 | Kyle Esclavilla: yea
26:40 | (Member (2 months)) CFMG: :_viviHeh:
26:41 | (Member (2 months)) Angus MacGyver: pretty much yeah
26:42 | (Member (2 months)) Tvanon: niceee
26:44 | (Member (2 months)) Meepers Morpus: LETS GOOOO SPAM
26:45 | (New member) Rojjy: vivi doing combos lesgoo
26:45 | (New member) Abysmal: Got ‘‘em on the wall combooooo
26:45 | doonglerules: vivis doin strings
26:45 | (Member (2 months)) resolvve: :_viviHeh::_viviHeh:
26:47 | Kai_47 : YEAA YOU GOT THIS
26:48 | (Member (2 months)) Razor: just spam
26:50 | (Member (1 month)) Cinmor: Beat him senseless:_viviHeh:
26:52 | (New member) weenie: Let's go!!
26:52 | Ron: :right_arrow::star::down_arrow::down_right_arrow:+2⃣ that guy
26:52 | Syntaxe Errour: SHE'S LEARNING
26:54 | (Member (2 months)) YourPetRock: :_viviHeh:
27:00 | Kyle Esclavilla: devil time
27:05 | (Member (2 months)) Shazmah: OHHHHHH
27:06 | (Member (2 months)) Arkathon: yeah!
27:06 | (Member (1 month)) Grise Blacolar: yes
27:07 | (Member (2 months)) clearplasticcups: yep
27:08 | (Member (2 months)) muxperienceYT: ye it was T6
27:09 | Haru-n: Ayo!
27:10 | Jin The Great: you're doing great Vivi!
27:10 | (Member (2 months)) Tvanon: yea
27:11 | (Member (2 months)) EnvyMizuhashi: Tekken 6 and 7
27:11 | (New member) Mr. K: Tekken 6 yeah
27:12 | (Member (2 months)) Angus MacGyver: yes
27:14 | doonglerules: one winged jin
27:14 | (New member) annamber: she remember!
27:17 | (Member (2 months)) Memers: WOAH
27:19 | blacksiopao: yep T6 jin
27:25 | chessyman1001: I ain't gonna sugarcoat it
27:32 | Gonzalo: she membered! :D
27:39 | (Member (1 month)) MSY: DEVIL TRIGGER
27:46 | (Member (2 months)) Shazmah: cool phone booth lol
27:47 | (New member) weenie: WIMGS
27:50 | Kai_47 : Now we're playing Devil Jin
27:50 | (Member (2 months)) Arkathon: WOOOO
27:52 | (Member (1 month)) Nezumi: WTF
27:52 | (New member) annamber: GOOD AIR
27:52 | (Member (2 months)) Tvanon: holysheet vivi
27:54 | (Member (2 months)) clearplasticcups: she's doing strings
27:55 | Sam: nice one
27:55 | (New member) Mr. K: Lets go special style!
27:57 | (Member (2 months)) CFMG: Dang she's good
27:58 | vanessa🍖: niceee
27:58 | Jin The Great: cool!!!
27:59 | (Member (2 months)) Hase: SHE'S DOING STRINGS !
27:59 | (Member (2 months)) muxperienceYT: that's the devil's power
28:00 | Haru-n: holy crap wtf?!
28:00 | blacksiopao: unblockable lazersss
28:00 | (Member (2 months)) JunkRamen: phone booths still exist in this timeline huh
28:01 | (Member (1 month)) Nezumi: Did Vivi do thay combo?
28:03 | Keira Yuki: Devil Jin!
28:03 | (New member) EeveeInSpace: oh :flushed_face: hello devil Jin
28:05 | Shinigami__02: beeeammmm
28:07 | Kai_47 : Laser is Up+Back X+Y iirc
28:07 | ChillPhil: is it me or does it sound like 3D audio?
28:08 | (Member (2 months)) Memers: Nice nice
28:08 | (Member (2 months)) Angus MacGyver: you're now devil jin
28:08 | (Member (1 month)) Nezumi: No way
28:09 | (Member (2 months)) YourPetRock: Is this tournament legal? 
28:15 | (New member) Abysmal: Look at you go!!
28:16 | Rezz__Emiya: corner combos go hard asf
28:17 | (Member (1 month)) MSY: WOAH :_viviHeh:
28:18 | (New member) weenie: VIVI-CHAN BEEEEAM
28:21 | (New member) Khoi Tran: Vivi did the thing! :right_arrow::star::down_arrow::down_right_arrow:
28:26 | (New member) CEO Majima S. Based: DORYA
28:27 | (Member (2 months)) clearplasticcups: DORYA
28:27 | (Member (1 month)) Antigono: Damn, she is gaming
28:27 | (New member) Mr. K: dorya
28:30 | (New member) annamber: DORYA
28:31 | (Member (1 month)) Nezumi: get out the corner
28:35 | (Member (2 months)) NOGAMES: nice juggle
28:37 | Shinigami__02: vivi beeeamm
28:40 | (Member (2 months)) JunkRamen: easy mode kazuya just eating up EWGF's in combos for breakfast
28:43 | (Member (2 months)) Angus MacGyver: DORYA
28:43 | (Member (2 months)) Cyouni: why does kazuya look like the normal one in this fight
28:44 | Jin The Great: NICE!
28:51 | (Member (2 months)) Shazmah: :face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out:
28:56 | (Member (1 month)) MSY: Is this really your first time? Because you're pretty good :_viviHeh::backhand_index_pointing_right::backhand_index_pointing_right:
28:59 | blacksiopao: @Cyouni wait for it...
29:01 | Haru-n: you clowned on em vivi
29:13 | (New member) Kinuyo: this shit cool
29:15 | Azriel: :right_arrow::down_arrow::eight_spoked_asterisk::right_arrow:
29:17 | (Member (1 month)) MSY: SON NOOOO
29:17 | (Member (1 month)) Grise Blacolar: plot armor
29:17 | (Member (1 month)) Shobrak: what a lovely family
29:18 | (Member (2 months)) Shardykar: :_viviHeh:
29:18 | (Member (2 months)) Angus MacGyver: she's playing on easy
29:19 | Ron: how is that guy not dead?
29:19 | (New member) annamber: property damage! 
29:21 | (Member (2 months)) Tvanon: woooooo
29:23 | (Member (2 months)) YourPetRock: He'll walk it off :_viviPick:
29:25 | (New member) Abysmal: Tekken goes so hard 
29:26 | EyesWideShut: This is Tekken by the way
29:27 | (Member (2 months)) Shazmah: GRIMACE
29:30 | (Member (1 month)) MSY: DAD NOOOOOO
29:30 | Syntaxe Errour: Millions of dollars of property damage let's gooooo
29:33 | Shinigami__02: no concusions lol
29:35 | blacksiopao: why he ourple?
29:36 | (Member (2 months)) Cyouni: @blacksiopao ok I guess I waited for it
29:37 | Jin The Great: ohhh sheeeesh
29:38 | (New member) EeveeInSpace: omg
29:38 | (Member (2 months)) clearplasticcups: ya
29:41 | Kyle Esclavilla: battle devil
29:42 | (New member) Abysmal: BEAM STRUGGLE
29:42 | (Member (2 months)) CFMG: lol
29:44 | (New member) Kinuyo: that was some salarymans car too
29:53 | (New member) EeveeInSpace: :flushed_face: hello devil kazuya
29:54 | Kai_47 : Nice block
30:02 | (Member (2 months)) Razor: IMMA FIRING MY LAZER
30:05 | (New member) Hazinger Z / はじんがーゼット: hey and DAMN Vivi
30:06 | StreyX: wow, that damage scaling for this fight
30:11 | (Member (2 months)) Mox: I like how the air combo automatically gives you ewgf
30:13 | (New member) mitsuki: YOU CAN DO IT:_viviWave:
30:13 | Haru-n: DORYA!
30:14 | vanessa🍖: vivi beam!!
30:15 | (New member) annamber: DORYA
30:16 | (New member) Mr. K: dorya
30:22 | (New member) Rojjy: DORYA
30:28 | (Member (1 month)) MSY: DORYAAA
30:30 | Kai_47 : Aint no way the AI just did the most hardest combo starter
30:32 | (New member) ありさ: SPAM BUTTONS :_viviFlushed:
30:32 | (New member) mitsuki: DORYAAAA
30:37 | Azriel: beam 1+2
30:44 | Keira Yuki: Beat him!
30:44 | (Member (2 months)) Meepers Morpus: button mash!!!
30:49 | (Member (1 month)) Nezumi: Oh nice
30:50 | (New member) Abysmal: You’re doing wickedly 
30:53 | (Member (2 months)) CFMG: :_viviHeh:
30:55 | (Member (1 month)) MSY: WOOAHH
30:56 | (New member) weenie: GET CUTSCENED IDIOT
30:58 | (Member (2 months)) Tvanon: LETS GOO
30:59 | (Member (2 months)) clearplasticcups: LMAO
31:05 | (Member (2 months)) YourPetRock: Cool cinematic 
31:05 | (Member (2 months)) Pie: OOOO NICEEE
31:06 | (Member (2 months)) muxperienceYT: THE ANTI LASER
31:07 | (Member (2 months)) Angus MacGyver: almost there
31:13 | Dante Sparda: enjoy story mode
31:13 | Haru-n: Devil Jin has a sword now!? holy crap
31:14 | (New member) weenie: YOU GOT HTIS
31:15 | (New member) Kinuyo: GET HIM VIVI
31:17 | (Member (2 months)) Meepers Morpus: deadge
31:21 | (Member (2 months)) Shazmah: lol
31:21 | (Member (2 months)) Hase: F
31:22 | (Member (1 month)) MSY: F
31:22 | blacksiopao: lasers are unblockable
31:22 | (New member) weenie: F
31:22 | (Member (1 month)) Nezumi: almost
31:22 | (Member (1 month)) Shobrak: use the heat burst
31:24 | (Member (2 months)) Shardykar: :_viviHeh:
31:24 | (Member (2 months)) CFMG: dang...:_viviAno:
31:27 | (Member (2 months)) StarCreator: blocks in tekken are just neutral on lever riight?
31:27 | (New member) Abysmal: It’s okay! 
31:27 | (New member) Mr. K: that was dope
31:27 | (New member) chu2neko [chuniNeko]: F
31:27 | (Member (1 month)) MSY: YOU LOSE
31:27 | (Member (2 months)) resolvve: oof
31:28 | Magvel: chipped out lol
31:28 | Jin The Great: oh no
31:29 | (Member (2 months)) Mcvaca: Remember your heat burst
31:30 | (New member) Fahridho Mally: :_viviAno:
31:31 | RatedShadowXrd: Wait Until you learn how to do Korean Backdashing 
31:32 | (Member (2 months)) XingYuuü: F
31:32 | (New member) Catbusss: :_viviAno:
31:33 | (New member) mitsuki: ITS OKAY!
31:33 | (New member) Abysmal: This time, no doubt
31:34 | (Member (2 months)) anone: :_viviWave:
31:34 | (Member (1 month)) implode: we go again
31:35 | Azriel: laser cannot be block side steep
31:36 | Haru-n: You side step lazers
31:38 | (Member (1 month)) Nezumi: you gotta duck the lasers
31:39 | (Member (2 months)) Mox: it's crouchable anyway
31:39 | (Member (1 month)) Grise Blacolar: sidestep it i think?
31:43 | (Member (2 months)) XingYuuü: :_viviWave:
31:43 | Keira Yuki: Beat him!
31:46 | (Member (2 months)) muxperienceYT: DAMN
31:48 | blacksiopao: yeah gotta duck or sidestep
31:50 | (Member (1 month)) Nezumi: duck or sidestep lasers
31:54 | (New member) mitsuki: YES SPAMMM
31:54 | Keira Yuki: No one can get it first try
32:02 | (New member) ありさ: SHE SPAMMING SHE GAMING :_viviHeh:
32:02 | (Member (2 months)) Angus MacGyver: yup keep on mashing
32:03 | (New member) mitsuki: damn he healed
32:04 | Azriel: yep spam 2
32:05 | Kai_47 : Yea you can heal a bit in this game now
32:16 | Kai_47 : Spam Y
32:21 | (Member (2 months)) Tvanon: gotta block vivi
32:32 | Keira Yuki: Block, Vivi, Block!
32:34 | (Member (1 month)) Grise Blacolar: nice
32:35 | (New member) ありさ: he wont heal if he died:_viviHeh:
32:35 | (New member) mitsuki: LASER BEAAAAAAAMMM
32:36 | Haru-n: nice grab
32:37 | (Member (2 months)) Tvanon: nice
32:37 | (New member) Mr. K: the panicked screaming really convinces us
32:39 | (Member (2 months)) CFMG: Nice
32:41 | (Member (2 months)) エレテン: :_viviReach:
32:42 | (Member (2 months)) XingYuuü: nicee
32:45 | (Member (2 months)) muxperienceYT: hold back
32:47 | blacksiopao: hold back
32:47 | Jin The Great: NICE!
32:47 | (Member (2 months)) Meepers Morpus: back???
32:47 | (New member) Km913: I have no clue what is happening but this is awesome
32:48 | Shinigami__02: nice
32:49 | (Member (2 months)) Angus MacGyver: nice
32:50 | (Member (2 months)) Tvanon: press back
32:50 | Neggy: hold back
32:50 | (Member (2 months)) エレテン: hold back or don't press buttons
32:50 | (New member) weenie: Hmm that doesn't feel like you won the fight
32:51 | (New member) Khoi Tran: You hold back
32:53 | (New member) Abysmal: Back is block
32:53 | Haru-n: hold back 
32:54 | Kai_47 : To block, you just hold back
32:54 | (Member (1 month)) Shobrak: hold back
32:56 | (Member (1 month)) Miyuna: dont press anything or hold back 
32:56 | (Member (2 months)) Michael M: is there still block on neutral?
32:56 | Azriel: back step block
32:57 | (Member (2 months)) muxperienceYT: low block is down back
32:59 | zul zul: don't move
32:59 | (Member (2 months)) Angus MacGyver: hold back
33:00 | (Member (2 months)) Mox: back or down back, same as always
33:01 | RatedShadowXrd: dont press buttons
33:03 | (Member (2 months)) Mcvaca: There's high and low block
33:07 | Fouytan12: Crouch block leaves you vulnerable to mids
33:08 | (Member (1 month)) Nezumi: if its a low attack then hold Down+back
33:09 | EyesWideShut: There's different blocks
33:10 | Magicicada: hold neutral
33:10 | (Member (2 months)) Razor: hold back better
33:10 | (Member (2 months)) EnvyMizuhashi: DOn't crouch block too much. Mids still hit crouching.
33:11 | Kai_47 : But if you hold back, you cant block lows
33:13 | (Member (2 months)) Meepers Morpus: devil kazuya looks so dumb
33:13 | (Member (2 months)) Tvanon: hold back and down for low attacks
33:14 | blacksiopao: he sometimes hits low, for low hold down+back
33:16 | ChillPhil: boss buff
33:17 | (Member (2 months)) muxperienceYT: lows will hit standing block, mids will hit crouchblock
33:17 | Dante Sparda: u need to timed the attack of your opponent
33:20 | (New member) annamber: its auto-block so just neutral
33:21 | Ron: you block high or low
33:22 | Decielo: hold back or just dont press
33:24 | Weaboo Heaven: stand still, lows can land but mids and highs wont
33:26 | (Member (2 months)) Mox: neutral blocking works too
33:28 | J: Do the Star motion
33:29 | (Member (2 months)) EnvyMizuhashi: Don't press ANY direction
33:33 | blacksiopao: yes Neutral is not pressing any directional buttons
33:36 | (Member (1 month)) MSY: :astonished_face: 
33:38 | J: Star movement :)
33:42 | (Member (2 months)) Cyouni: KAKUGO
33:42 | (Member (2 months)) CFMG: :_viviAno:
33:45 | Decielo: neutral = not pressig
33:50 | (Member (1 month)) Nezumi: Kazuya is just different bro
33:56 | (New member) weenie: Bro tanked it
33:59 | (New member) Minty Fresh Kyle: ourple forehead laser
34:01 | (Member (2 months)) Razor: he's firing his lazar
34:01 | Kai_47 : Dont hold back can block, but it wont block the next attack for some strings
34:04 | (Member (2 months)) Shardykar: :_viviSmug:
34:04 | (Member (1 month)) MSY: HE TANKED IT
34:05 | (Member (2 months)) muxperienceYT: the fox archipelago
34:12 | (New member) Minty Fresh Kyle: Kazuya's grape laser
34:12 | (Member (2 months)) Shazmah: optic blast
34:13 | (Member (2 months)) CFMG: Vision
34:13 | (Member (2 months)) clearplasticcups: MODOK?
34:14 | poteto: vision?
34:15 | (New member) Khoi Tran: Cyclops?
34:16 | Azriel: victor
34:18 | (Member (2 months)) sen san: cyclops
34:18 | (Member (1 month)) implode: BWAHHHHHHHHHHHHHHH
34:19 | (Member (2 months)) Tvanon: victor?
34:20 | Ron: VICTOR!!!
34:21 | RatedShadowXrd: Raven and Victor
34:21 | Kai_47 : So holding back is the best option to block highs and mids attacks
34:22 | Blastcity: tekken fan huh
34:24 | Dante Sparda: u can learn on practice mode after you finished the story mode
34:25 | Haru-n: oh he's back?
34:25 | (Member (2 months)) Shazmah: that ninja...
34:28 | Shinigami__02: victor
34:31 | (Member (1 month)) Antigono: Sunrider?
34:31 | Kyle Esclavilla: raven
34:34 | (New member) Khoi Tran: Behold! Optic Blast!
34:35 | (Member (2 months)) Meepers Morpus: raven!!!!!
34:36 | (Member (2 months)) Tvanon: daddy
34:38 | EyesWideShut: Such a cool guy
34:39 | Azriel: oui oui :baguette_bread:
34:40 | (Member (2 months)) Shardykar: Vinny parmesan in the flesh
34:42 | TheGundamDude: multilingual
34:42 | (Member (2 months)) Solax: its a laser sword
34:43 | (Member (2 months)) CFMG: suddenly french
34:44 | Dante Sparda: just enjoy the story mode
34:45 | (Member (1 month)) Nezumi: this guy is a badass
34:45 | (New member) Mr. K: Oui
34:47 | (Member (2 months)) Shazmah: thats his sword lmao
34:47 | (Member (2 months)) Razor: hon hon
34:49 | (Member (2 months)) Cyouni: ....wait french
34:49 | zul zul: that's a sword innit?
34:55 | Jin The Great: oui
35:00 | Reign supreme: oui
35:03 | (Member (2 months)) Cyouni: I just realized he's wearing a suit
35:06 | EyesWideShut: Says the literal devil
35:11 | (New member) weenie: Let me guess he's gonna throw a tournament
35:11 | (Member (2 months)) Shardykar: Who gave Kazuya tv time
35:13 | (New member) annamber: dont question it, everyone in this game can understand all the languages
35:19 | (New member) Andres: Trustworthy guy
35:22 | Ron: Bro jetstream sam and john wick
35:23 | (Member (1 month)) エキベン/Rizeben: so true
35:26 | (Member (2 months)) Shardykar: Tekken everyone understands everyone
35:26 | (New member) Minty Fresh Kyle: dont worry about it
35:30 | EyesWideShut: Everyone understands every language in Tekken
35:30 | (Member (2 months)) Meepers Morpus: tekken chaarcters are multilingual lol
35:30 | (Member (2 months)) Cyouni: they got google, it's fine
35:30 | (Member (1 month)) implode: they turned subtitles on
35:31 | (Member (2 months)) Mcvaca: In Tekken everyone knows every language
35:32 | (Member (2 months)) Tvanon: google translate
35:32 | (Member (2 months)) Michael M: they speak from the heart 
35:32 | (Member (2 months)) KaiyoMoon: they have subtitles turned on
35:33 | (New member) Andres: 70% of the cast speaks japanese kinda
35:33 | Shinigami__02: welcome to tekken lol
35:34 | (Member (2 months)) muxperienceYT: everyone understands everyone else because the tower of babel never fell in this universe
35:35 | (Member (2 months)) エレテン: language is universal in tekken
35:35 | (Member (2 months)) clearplasticcups: They even understand the bears
35:36 | (Member (1 month)) Grise Blacolar: language barrier doesn't exist in the game. lol
35:36 | (Member (1 month)) Chanso: Everyone in Tekken knows every language, including Bear
35:37 | (Member (2 months)) CFMG: lol
35:38 | Azriel: that's tekken logic for you ahha
35:41 | (New member) Minty Fresh Kyle: everyone has subtitles on in tekken
35:42 | lin: everyone is multilingual in this universe I guess
35:43 | (New member) Khoi Tran: It's Tekken logic when characters can understand each other in different languages :_viviHeh:
35:44 | AuroraLune: everyone understands every language in tekken
35:44 | VanillaKaramel: tekken logic
35:44 | (New member) Abyssfots: everyone in tekken world are genius they understand everything
35:46 | (Member (1 month)) Greg Eval: :_viviHeh::_viviHeh::_viviHeh:
35:49 | blacksiopao: in the Tekken Universe, they speak with their native tongues and they still understand each other
35:50 | (Member (2 months)) Meepers Morpus: tekken characters can speak bear
35:51 | Shashumga: they read the subtitles
35:55 | EmperororeZ: where one is a high level monk
35:57 | (Member (2 months)) Michael M: MOM the wifi's out :_viviWtf:
35:57 | Shinigami__02: is it
36:03 | (New member) annamber: Fists are a universal language
36:04 | (Member (2 months)) clearplasticcups: Kazuya became a garlean
36:05 | (Member (2 months)) Majin Obama: lmao
36:05 | (Member (1 month)) StarryDawn: tekken world: everyone communicating using their own language
36:06 | (Member (2 months)) Shardykar: wooooo new tournament
36:06 | (Member (2 months)) LeeGandhiZ: he did the thing
36:08 | (New member) CEO Majima S. Based: Kino
36:08 | TheGundamDude: yes it is
36:08 | (Member (1 month)) MSY: loool
36:10 | (New member) Minty Fresh Kyle: :_viviPick::_viviPick::_viviPick:
36:13 | (Member (2 months)) Meepers Morpus: steve!
36:14 | EmperororeZ: *everyone is a high level monk
36:14 | Shinigami__02: lol
36:15 | (Member (2 months)) Rundas9000: perfect timing
36:19 | (New member) CEO Majima S. Based: My man Paul
36:19 | Edgies: lol it's great PR
36:20 | (Member (2 months)) Tvanon: PAUL
36:20 | (Member (2 months)) Meepers Morpus: PAUL WITH THE KAREN HAIRCUT
36:21 | Blastcity: botox steve
36:23 | blacksiopao: Paul Phoenix
36:24 | Soul of Chaos: Who's that guy
36:24 | (Member (2 months)) YourPetRock: World's evilest theater kid 
36:27 | (Member (2 months)) Tvanon: LILIII
36:28 | (Member (2 months)) Meepers Morpus: LILI MY GIRL!!!!!!
36:28 | (Member (1 month)) MSY: LILI! :red_heart: 
36:29 | (Member (2 months)) Michael M: he's been ken-ified for this game
36:35 | (Member (2 months)) Razor: its girlypop
36:35 | (Member (1 month)) MSY: Asuka's girlfriend Lili! :red_heart: 
36:35 | lin: LILI
36:36 | (Member (2 months)) Rundas9000: :_viviRabu:
36:36 | (Member (2 months)) muxperienceYT: paul look out the satellites are falling
36:36 | (New member) ありさ: lili is SO pretty wtf
36:40 | (Member (2 months)) Tvanon: blonde hime cut damn
36:48 | (New member) Minty Fresh Kyle: MWAHAHA
36:50 | (New member) weenie: Evil laugh
36:52 | (Member (2 months)) NOGAMES: :_viviNoted:
36:59 | (Member (1 month)) MSY: HAHAHAHA
37:00 | RatedShadowXrd: BTW Fun Fact: Tekken's Competitive scene are mainly dominated by Korean, Japanese, Pakistan, etc. 
37:00 | blacksiopao: SIMPLE AND CLEAN~
37:06 | Shinigami__02: "fist meets fate"
37:06 | (New member) Hyron: Welcome to the King of Iron Fis- VICTORIA BRIGHTSHIELD
37:10 | (Member (2 months)) Tvanon: :_viviNoted:
37:17 | (Member (1 month)) MSY: :astonished_face: 
37:20 | (New member) ありさ: lili, reina and alissa oh my gad :_viviRabu::_viviFlushed:
37:25 | Ron: He's him
37:25 | (Member (1 month)) MSY: His inner devil
37:28 | Azriel: other self
37:35 | (Member (1 month)) implode: jin earned the power of self respect
37:41 | (Member (2 months)) Shazmah: omg like kingdom hearts
37:41 | (New member) Waffu: Damn thats some edgy scene
37:42 | blacksiopao: Kingdom Hearts
37:42 | (Member (1 month)) MSY: He abandoned his Devil Trigger
37:44 | (Member (2 months)) Tvanon: id rather die lmao
37:44 | (Member (2 months)) clearplasticcups: When you walk away, you don't hear me say
37:47 | (New member) mitsuki: :_viviHeh::_viviHeh:
37:49 | (Member (2 months)) muxperienceYT: hit him with the "nah"
37:49 | (Member (2 months)) Hase: He would rather drown than get help lmao
37:51 | (Member (2 months)) Shazmah: when you waaalk away
37:52 | (New member) ありさ: what is happening so angst :_viviHeh:
37:53 | RatedShadowXrd: Also Fun Fact: Jin's VA isshin Chiba used to voiced Dio from Jojo 
37:55 | (Member (2 months)) Tvanon: shes cute
38:01 | (Member (2 months)) Tvanon: MOM
38:02 | (Member (1 month)) MSY: MOM!
38:04 | (Member (2 months)) Shazmah: :_viviPien:
38:04 | Haru-n: MOM!
38:05 | (New member) annamber: MOM
38:06 | blacksiopao: MOM
38:09 | (Member (1 month)) Rō 22: Mommy Jun
38:09 | (Member (2 months)) Meepers Morpus: JUN!
38:09 | RatedShadowXrd: Hey Jun 
38:09 | (Member (2 months)) Memers: :_viviPien:
38:10 | (Member (2 months)) XingYuuü: MOM
38:10 | (Member (2 months)) Jojora: Jun:_viviRabu:
38:11 | (New member) mitsuki: Moooooom:_viviPien::_viviPien:
38:13 | (Member (2 months)) Meepers Morpus: nah
38:13 | (New member) Khoi Tran: Uhh... I kinda want to forget that Lucky Chloe exists...:grinning_face_with_sweat:
38:14 | Omegame Channel: MOM
38:15 | Summer2shura: yep
38:16 | (Member (2 months)) YourPetRock: :_viviPien:
38:16 | (New member) ありさ: i hear woman 
38:16 | (Member (2 months)) Tvanon: yes
38:17 | (Member (2 months)) エレテン: yes
38:17 | (Member (1 month)) MSY: Yes
38:18 | (Member (1 month)) RedRaccoon: :_viviPien:omg Jun
38:19 | (Member (2 months)) CFMG: :_viviRabu:
38:19 | Ron: John tekken is drowning
38:21 | Haru-n: Jun is back
38:21 | Shinigami__02: yea
38:21 | (Member (2 months)) clearplasticcups: She's playable
38:22 | (Member (2 months)) muxperienceYT: you can play Jun
38:22 | (Member (1 month)) Rō 22: She is!
38:23 | Blastcity: shes fun
38:25 | (New member) Daniel Esteves: she is yes
38:26 | (Member (2 months)) Meepers Morpus: WAIT JUN IS BACK?!
38:28 | Precure Person: Jun is playable
38:29 | (Member (1 month)) Greg Eval: yep
38:30 | (Member (2 months)) Meepers Morpus: yayyyy!!!
38:31 | (Member (1 month)) MSY: Yes
38:33 | (New member) weenie: Lara Croft
38:36 | Kai_47 : She's not playable in the main story unfortunately 
38:38 | (Member (2 months)) CFMG: He's kinda fresh ngl
38:38 | (New member) Fahridho Mally: :_viviHeh:
38:39 | Ron: azazel
38:39 | (Member (1 month)) MSY: Jun is back AND playable 
38:40 | (New member) Abysmal: Yeah they put Jun back in
38:42 | RatedShadowXrd: AZRAEL!!!
38:42 | Kai_47 : Azazel
38:44 | (Member (2 months)) muxperienceYT: the origin of the mishimas
38:44 | (New member) Abysmal: Thankfull
38:45 | Soul of Chaos: Thanks Harada
38:49 | Wing Zero: An Adventurer most likely
38:51 | (Member (1 month)) AiDLE: :_viviWave::_viviWave::_viviWave::_viviWave::_viviWave::_viviWave:
38:55 | blacksiopao: yes Azazel
39:16 | Jin The Great: lmao
39:18 | (Member (2 months)) Tvanon: 3 islands?
39:21 | (Member (2 months)) Shazmah: my shima
39:23 | (Member (1 month)) エキベン/Rizeben: yea
39:24 | TheGundamDude: the Mishima clan
39:24 | RatedShadowXrd: MISHIMA ZAIBATSU
39:27 | (Member (1 month)) エキベン/Rizeben: lol
39:28 | (Member (2 months)) CFMG: :_viviHeh:
39:29 | lin: sanjima
39:37 | (New member) Minty Fresh Kyle: ohhhh
39:43 | (Member (1 month)) Greg Eval: :_viviHeh:
39:44 | RatedShadowXrd: Flashbacks from Tekken 7
39:47 | FRANK X: i think the story is already told well what else can you do at this point for Tekken
39:50 | (New member) weenie: HEIHACHI MISSING
40:07 | (Member (1 month)) Rō 22: hes so purple
40:10 | Shinigami__02: it does
