-1:53:39 | (Member (1 month)) Minty Fresh Kyle: :_drip::_drip::_drip:
28:06 | (Member (2 months)) STARLESS2 ⚡️🍡: :_wide:
28:17 | (Member (2 months)) Fliux: cooper? it IS the bazinga show
28:18 | (Member (2 months)) Shinobi21Oni: Alpha Kunai giving us a Prowling aoe buff
28:33 | (Member (2 months)) Shinobi21Oni: FISH FISH FISH
29:26 | (Member (2 months)) ✨ terio ✨: :_eepy:
29:40 | (Member (2 months)) NightWraithes : I think if you press Q when you go to place the bed down it auto assigns
29:50 | (Member (2 months)) NightWraithes : might not be Q, but there is a hotkey for that
30:04 | Kristy Senpai: Let's goo Wade
30:15 | (Member (2 months)) Shinobi21Oni: Big Bang theory 
30:20 | MIKAY: WKAKAKAKA
31:09 | (Member (2 months)) Gwently👼⭐: hello rat queen
31:15 | (Member (2 months)) Danyal Zhang: Don’t get murdered this time pleeease 
31:17 | (Member (2 months)) Bread: That's RIGHT
31:18 | (Member (2 months)) Danyal Zhang: :_wide::_wide::_wide:
31:21 | (Member (2 months)) ✨ terio ✨: :_wide:
31:27 | (Member (2 months)) Shinobi21Oni: Country Queens make Do
31:38 | (Member (2 months)) Bread: :_dedge: Big bang
31:50 | (Member (2 months)) Fliux: there has been a resurgence of big bang theory memes recently
32:11 | (Member (2 months)) STARLESS2 ⚡️🍡: :_wheeze::_wheeze::_wheeze:
32:12 | (Member (2 months)) Leafdew: lol
32:17 | (Member (2 months)) ✨ terio ✨: welp :_wheeze:
32:19 | Kristy Senpai: Do get murdered?
32:23 | (Member (1 month)) Raziel: :_wheeze:
32:25 | (Member (2 months)) Bread: Guess I'll just die :_wheeze:
32:28 | (New member) Cyberphnx Strims: if everyones a fighting type does that mean they're weak to flying and physic then?
32:29 | (Member (2 months)) Shinobi21Oni: There are some decent jokes but most for the “jokes” are just laugh tracker filler
32:38 | (Verified) Crystal Blitz: this is a cute game! 
32:41 | Kristy Senpai: Does it cancel out now ?
32:53 | (Member (2 months)) Shinobi21Oni: I mean birds do hunt rats so the flying type weakness checks out
32:54 | (Member (1 month)) A_Spoony_Bard : Then yes to getting murdered this time? 
33:23 | (Member (1 month)) A_Spoony_Bard : Super cute 
33:27 | (Member (2 months)) ✨ terio ✨: feesh again :_wide:
33:34 | (Member (2 months)) Shinobi21Oni: Rat Mary mother of Rat Jesus?
33:37 | (Member (2 months)) STARLESS2 ⚡️🍡: Time to bring in ryuguards
33:43 | (Member (2 months)) Fliux: abel wasn't able to get in
33:57 | Kairu: Good meorning Kunai
34:23 | (Member (2 months)) STARLESS2 ⚡️🍡: Maybe you can assign her to attack the tombstone?
34:57 | Cheesus: i wish i were a bird
34:58 | (Member (2 months)) Bread: I'm FINE THANK YOU
35:04 | tea: o ma gah
35:09 | Kairu: Doin great so far
35:39 | (Member (2 months)) ✨ terio ✨: donde está la biblioteca? :_peek:
35:48 | omni: it is a great honour to die for ratopia
36:55 | (Member (1 month)) A_Spoony_Bard : Glory to Ratopia :_rato7:
37:03 | pau: hello kunai!!
37:05 | (Member (2 months)) ✨ terio ✨: fast rat? :_scatter:
37:56 | (Member (2 months)) Fliux: :_wheeze: we're not
38:30 | (Member (2 months)) Fliux: :_cheer:
38:33 | (Member (2 months)) Leafdew: oooowww it upgrade
38:41 | (Member (1 month)) A_Spoony_Bard : :_cheer:
38:43 | (Member (2 months)) ✨ terio ✨: yay :_cheer:
38:46 | (Member (2 months)) STARLESS2 ⚡️🍡: Yeah
38:56 | (Member (1 month)) Raziel: :_cheer:
39:31 | (Member (2 months)) ✨ terio ✨: :_FIGHT::_FIGHT::_FIGHT:
39:40 | (Member (2 months)) Bread: :_FIGHT::_FIGHT::_FIGHT:
39:47 | (Member (1 month)) A_Spoony_Bard : :_FIGHT::_FIGHT:
40:06 | (Member (2 months)) Fliux: society
40:12 | (New member) MashedPotato08: can't believe you have a rat karen
40:23 | (Member (1 month)) cken: :_FIGHT::_FIGHT::_FIGHT:
40:32 | (Member (2 months)) Sire: :_love::_love::_love:
40:32 | 墨焼モシャ: このゲームは4ぬ事ある？
40:44 | (Member (2 months)) Sire: I was late noooo
41:11 | (Member (2 months)) Fliux: :_wheeze:
41:11 | (Member (2 months)) Sire: :_cry::_cry::_cry:
41:18 | (Member (2 months)) Shinobi21Oni: :_wheeze::_wheeze::_wheeze:
41:22 | (Member (2 months)) STARLESS2 ⚡️🍡: :_wheeze::_wheeze::_wheeze:
41:22 | (New member) Jan: Lol!
41:23 | (Member (1 month)) Vivy Core: :_wide:
41:23 | (Member (1 month)) L: asking the hard hitting questions
41:28 | (Member (2 months)) Fliux: not the vacuum cleaner doxx
41:32 | tea: wen vil yu wer wigs
41:33 | ninevolt worm: when will you wear wigs?
41:44 | (Member (2 months)) Shinobi21Oni: This is the hard hitting question we the People need to know 
41:51 | (Member (1 month)) Vivy Core: :_wide:
42:06 | (Member (2 months)) Sire: :_wide::_wide::_wide:
42:09 | (New member) YUKI K: ASMR助かる
42:18 | (Member (2 months)) TheCookieAngel: “This is a wug. Now there are two of them. There are two ______”
42:19 | (Member (1 month)) A_Spoony_Bard : ITS A REVOLUTION! :_wide:
42:20 | (Member (1 month)) JJ God(dess): These questions and more on Kunai News
42:23 | (Member (1 month)) L: :_wide:
42:25 | (Member (2 months)) Danyal Zhang: Nice
42:37 | (Member (2 months)) Sire: Looks like these rats are hardworking this time
42:38 | (Member (2 months)) Danyal Zhang: Kunai sleep stream?
42:44 | (Member (2 months)) ✨ terio ✨: no worries:_pat:
42:44 | (Member (2 months)) Fliux: irl or in game?
42:46 | (New member) Cyberphnx Strims: nothing a nice cup of tea can't solve
42:49 | (Member (1 month)) Vivy Core: :_pat::_pat:
43:16 | (Member (2 months)) Fliux: sonny and aia?
43:19 | (New member) Nocturne Lux: Sani and Aia 
43:26 | (Member (2 months)) Shinobi21Oni: Oh god I just realized this game reminds me of Maple Story for some forsaken reason
43:29 | Kairu: Floor gang
44:15 | (Member (2 months)) Sire: are the invasions random event or if you interact with the goopy grave they trigger?
44:25 | (New member) Cyberphnx Strims: reminds me of oxygen not included, despite me never playing it, maybe cus it's similar in style
44:30 | Kairu: taxes bleh- dont forget to do them...
44:31 | (New member) Jan: For me, the graphics is Oxygen not included-like.
44:41 | (Member (2 months)) Danyal Zhang: This game feels like maple story crossed with Civilization 
44:41 | (Member (2 months)) STARLESS2 ⚡️🍡: Rat shrine:_plead:
44:45 | (Member (2 months)) Shinobi21Oni: Praise be to Rat:_drip::_drip::_drip:
44:54 | (Member (1 month)) JJ God(dess): no not taxes anything but that
45:05 | (Member (2 months)) Sire: :_scatter::_scatter::_scatter:
45:28 | (Member (2 months)) Xtra_Chunky: from hard hitting questions to hmm, weird
45:38 | (Member (1 month)) L: :_SNIFFA:
45:45 | (Member (2 months)) Sire: :_bayon::_bayon::_bayon:
45:52 | (Member (2 months)) Shinobi21Oni: :_bayon::_bayon::_bayon:
46:02 | Kairu: When's crayon producer?
46:07 | (New member) Nocturne Lux: It has the same kinda gameplay as Oxygen Not included, but that game doesn't let you be as active 
46:22 | (Member (2 months)) Shinobi21Oni: Crayons will be our main food source
46:31 | Dani reDux: Hiya Kunai and everyone :crayon::mouse2::green_heart:
46:43 | Kristy Senpai: Can I get the purple crayon 👉🏽👈🏽
46:48 | (Member (1 month)) L: :_wheeze:
46:48 | Ria: heya everyone~
46:55 | (Member (2 months)) Sire: is that a cordless vacuum cleaner
47:03 | (Member (2 months)) Xtra_Chunky: rip vaccuum
47:10 | (New member) squidgirls: good morning kunai
47:12 | (New member) Jan: You're giving him hope :_wheeze:
47:15 | (Member (2 months)) Sire: :_lights::_lights::_lights:
47:22 | (Member (2 months)) Fliux: vacuum the socks kunai
47:28 | (Member (2 months)) Shinobi21Oni: The Dyson is the vacuum with the motor in the handle right? 
47:29 | five: rip fancy dyson vacuum
47:57 | Kristy Senpai: My socks :smiling_face_with_tear::smiling_face_with_tear::smiling_face_with_tear:
48:01 | (Member (2 months)) Sire: :_wide::_wide::_wide:
48:03 | Kairu: oh noooo
48:04 | (Member (2 months)) Xtra_Chunky: ???
48:10 | five: but it still works right...?
48:16 | (Member (1 month)) L: :_FIGHT:
48:21 | (New member) Soli: Ignoring other concerns about why this scenario, just get a shop vac from the home improvement store of your choice. Big 2" inlet and you can dump the whole thing out like a bucket.
48:28 | (Member (2 months)) Sire: :_FIGHT::_FIGHT::_FIGHT:
48:35 | (Member (2 months)) Fliux: kunai must make up 50% of fb marketplace turnover
48:37 | (New member) squidgirls: :_FIGHT::_FIGHT::_FIGHT:
48:41 | (New member) squidgirls: lmaooo
48:43 | Venkiro: lol
48:45 | (Member (2 months)) Shinobi21Oni: :_FIGHT::_FIGHT::_FIGHT:
48:46 | (Member (2 months)) STARLESS2 ⚡️🍡: :_wheeze::_wheeze::_wheeze:
48:47 | (Member (2 months)) Xtra_Chunky: they tried lol
48:47 | (Member (1 month)) cken: :_FIGHT::_FIGHT::_FIGHT:
48:56 | (Member (2 months)) Bread: Get those deals :_wheeze:
49:01 | (Member (1 month)) JJ God(dess): respect the effort, however:_FIGHT::_FIGHT::_dedge::_dedge:
49:18 | (Member (2 months)) Fliux: :_rato7: the here we didn't need nor deserved
49:21 | (Member (2 months)) Fliux: *hero
49:22 | Amanda Kauffman: Chat is weird this stream
49:24 | (Member (2 months)) Sire: but is it sometimes hard? because some scam through the market place
49:34 | (New member) Marie: HI HI alpha kunai and nakarats :_love: 
49:38 | five: im too anxious to use marketplace
49:40 | (New member) squidgirls: thias is just oxygen not included but with rats
49:56 | Kristy Senpai: *grabs guitar and plays let's start a riot*
49:58 | (Member (2 months)) Leafdew: :_FIGHT::_FIGHT::_FIGHT:
50:03 | (Member (2 months)) ✨ terio ✨: :_FIGHT:
50:16 | (Member (2 months)) Sire: :_FIGHT::_FIGHT::_FIGHT:
50:21 | Kristy Senpai: Yes yes it was
50:36 | (Member (2 months)) ✨ terio ✨: three days grace reference in the year of the lord 2024? :_wide:
50:38 | (Member (2 months)) Xtra_Chunky: LMAO
50:38 | (New member) squidgirls: bruhhh
50:41 | (Member (2 months)) Leafdew: lmaaaoo
50:41 | (Member (2 months)) juice box: :_wheeze:
50:43 | (New member) Soli: Adios
50:45 | (Member (2 months)) Danyal Zhang: Bruuuuuuh
50:47 | five: kunai goat
50:47 | (Member (1 month)) cken: :_wheeze:
50:50 | (New member) squidgirls: jail
50:50 | (Member (2 months)) Sire: :_wheeze::_wheeze::_wheeze:
50:51 | (New member) Nocturne Lux: :_fire::_fire::_fire:
50:51 | (Member (2 months)) Leafdew: :_wheeze::_wheeze::_wheeze:
50:52 | (Member (2 months)) Xtra_Chunky: there's a sock obsession with that guy
50:52 | (Member (2 months)) Fliux: :_wheeze: he kinda asked for it
50:52 | (New member) Jan: He ain't listening lol
50:53 | OUYAgamer: Based Kunai
50:55 | (Member (2 months)) ✨ terio ✨: :_wheeze:
50:56 | (Member (2 months)) juice box: bruhhhh
50:58 | (New member) squidgirls: sarasasa:_fire:
50:59 | (Member (2 months)) Shinobi21Oni: L+Rizzless+Banned :_smug::_sip::_smug:
51:07 | (New member) Zomba: Quick, court jesters! The Ratshot queen is bemused!
51:21 | (New member) Marie: L + banned
51:34 | (Member (2 months)) STARLESS2 ⚡️🍡: :_wheeze::_wheeze::_wheeze:
51:34 | (New member) squidgirls: being a comedian is hard, not for everyone
51:36 | (Member (2 months)) Bread: :_wheeze: annnnd you're gone
51:40 | (Member (2 months)) Shinobi21Oni: He did it have Jester Privilege 
51:46 | (Member (2 months)) Shinobi21Oni: *dis not
51:46 | (New member) Soli: "worst she can say is no" >"you've bored me so you're banned"
51:48 | Kristy Senpai: And he had plain white socks Lame
51:50 | (Member (2 months)) Xtra_Chunky: temporary jester
51:51 | (New member) Nocturne Lux: Sani sleeping on the ground as you work lmao
51:53 | (Member (2 months)) Fliux: truly a society moment
51:59 | (Member (1 month)) key: omg uve progressed so much in rat game
52:00 | (Member (2 months)) Fliux: :_wheeze::_wheeze::_wheeze:
52:01 | (New member) Marie: If you want to sniffa you must pay 
52:05 | (Member (2 months)) Leafdew: :_wheeze::_wheeze::_wheeze:
52:06 | (Verified, Moderator) Aia Amare 【NIJISANJI EN】: school is always expensive >:^/
52:09 | (Member (2 months)) ✨ terio ✨: yeah :_wheeze:
52:11 | (Member (2 months)) STARLESS2 ⚡️🍡: :_wheeze::_wheeze::_wheeze:
52:14 | (Member (2 months)) Leafdew: soli win
52:14 | (Member (2 months)) Fliux: hi aia!
52:15 | (Member (2 months)) Sire: :_wheeze::_wheeze::_wheeze:
52:15 | (Member (2 months)) STARLESS2 ⚡️🍡: Hi Aia!:_love:
52:18 | (Member (2 months)) ✨ terio ✨: AIAIAIA :_cheer:
52:19 | (Member (2 months)) Shinobi21Oni: :_fire::_fire::_fire:
52:19 | five: hi aia!!
52:19 | (Member (2 months)) Xtra_Chunky: Aiayaya :3
52:21 | (New member) Marie: Boring + broke + banned 
52:21 | (New member) Nocturne Lux: AIA 
52:25 | Kristy Senpai: Hii Aia
52:26 | (New member) Nocturne Lux: You're in the game!
52:27 | (New member) Cyberphnx Strims: Sup Aia
52:32 | (Member (2 months)) juice box: hi aiaaaaa
52:33 | (Member (2 months)) Sire: yeah Aia agree
52:34 | (Member (1 month)) L: Aiaiaia! :_cheer:
52:36 | (New member) Soli: Haia Aia
52:41 | (Verified, Moderator) Aia Amare 【NIJISANJI EN】: oh nyoooo! not the brain fog!!!!
52:43 | (Member (2 months)) Leafdew: sniff aia
52:47 | (Verified, Moderator) Aia Amare 【NIJISANJI EN】: I just suffer honestly
52:50 | (New member) Cyberphnx Strims: seems tis head empty day for both of us Kunai
52:51 | (Member (1 month)) L: Pass the yuri
53:01 | (Member (2 months)) Fliux: it's never completely free, but there surely is a gap between different countries
53:02 | Kairu: Oooo we need video games
53:03 | Kristy Senpai: But Kunai sleeping on the ground is comfy
53:03 | (Member (2 months)) Shinobi21Oni: L + Rizzn’t + You bore me + BANNED
53:04 | (Member (2 months)) Gwently👼⭐: i love suffering
53:04 | (Member (2 months)) Xtra_Chunky: :_pat: Aia
53:14 | (Member (2 months)) STARLESS2 ⚡️🍡: :_dedge::_dedge::_dedge:
53:15 | (Member (2 months)) Danyal Zhang: A smart ratizen? Do those exist?
53:16 | (Member (2 months)) Leafdew: let kunai sniff aia to make her wake up:_supershy::_supershy:
53:20 | (Member (2 months)) ✨ terio ✨: suffering is my second name :_dedge:
53:29 | (Member (2 months)) Sire: yeah im brain empty at work, because Friday
53:29 | (New member) squidgirls: school
53:36 | Kristy Senpai: When in doubt pass the Yuri
53:45 | (Member (1 month)) L: Cardio helps me with brain fog
53:46 | (Member (2 months)) Gwently👼⭐: only 10 hours? i need to go there
53:48 | (Member (2 months)) Bread: :_cheer::_cheer:
53:58 | (Member (2 months)) ✨ terio ✨: stonks :_cheer:
54:09 | (Member (1 month)) L: oh no :_cry: im sorry
54:15 | (Member (2 months)) Bread: ABS :_wide:
54:17 | (New member) squidgirls: i want salt 
54:18 | tea: how to increase ratshot stocks sigma kunai podcast when 
54:22 | (New member) Soli: Real tho
54:22 | (New member) Marie: New fear unlocked : boring kunai
54:25 | Kristy Senpai: Oh nooo
54:29 | (Member (2 months)) Bread: Get those electrolytes 
54:29 | (New member) squidgirls: you should get yourself a desk salt lick
54:41 | five: kunai munchies
54:52 | (Member (2 months)) Sire: salty food vs sweet food?
54:57 | (New member) Marie: :_pat:
55:01 | (Member (2 months)) Fliux: why did we evolve so to crave things that are horrible for our health? :_cry:
55:05 | (Member (2 months)) Maurynov: just a little lick of the rock salt wouldn't hurt
55:10 | (New member) Zomba: Me, a bridge troll who uses math problems instead of riddles: :face_screaming_in_fear:
55:11 | (Member (2 months)) STARLESS2 ⚡️🍡: :_pat:
55:16 | (New member) squidgirls: i love me a good salt lick
55:16 | (Member (2 months)) Danyal Zhang: Have you had a full meal yet today?
55:18 | (Member (2 months)) Xtra_Chunky: cashews > walnuts
55:18 | (Member (2 months)) Fliux: h-h-how h-hungry? :horse:
55:22 | (Member (2 months)) Danyal Zhang: Uber eats time?
55:36 | Kristy Senpai: Not the how hungry please :face_with_tears_of_joy::face_with_tears_of_joy:
55:44 | (New member) Marie: am eating turkey sammich rn
55:52 | (Member (2 months)) Fliux: bored? just go to school! :nerd_face:
56:00 | (Member (2 months)) Sire: :_love::_love::_love:
56:08 | (Member (2 months)) Gwently👼⭐: never used food delivery myself 
56:29 | (Member (2 months)) Bread: Right next to the school?
56:31 | (New member) Loki Hades: school yuck
56:31 | (Member (2 months)) Xtra_Chunky: prison next to school feels so real
56:34 | (Member (2 months)) STARLESS2 ⚡️🍡: Prison next to a school:_wheeze:
56:38 | (New member) Jan: The debt isn't
56:38 | (New member) squidgirls: prison next to school is galaxy brain
56:41 | (Member (2 months)) Fliux: i'm already out of school, you don't have to lie to me anymore kunai :_wheeze:
56:41 | (New member) Nocturne Lux: I was gonna say Prison next to school was a little on the nose lmao
56:49 | (Member (2 months)) Xtra_Chunky: :_wheeze::_wheeze:
56:50 | (Member (2 months)) Bread: Straight to jail
57:00 | (Member (2 months)) Xtra_Chunky: :_wide::_wide::_wide:
57:09 | (New member) Marie: You can have the other half :_pat:
57:12 | (Member (2 months)) Fliux: :drooling_face:
57:21 | (New member) Jan: Oh, you're talking about in-game school :_dedge:
57:24 | (Member (2 months)) Danyal Zhang: Eat
57:26 | Venkiro: that's when I pop the gummy vitamin 
57:27 | (Member (2 months)) Danyal Zhang: Eat anything 
57:30 | (Member (2 months)) Danyal Zhang: And everything
57:30 | (New member) squidgirls: eat
57:42 | (Member (2 months)) Danyal Zhang: Do it now
57:43 | ludrigarm: perhaps choco pudding?
57:46 | (Member (2 months)) Fliux: onsen episode!? :_wide:
57:48 | (Member (2 months)) ✨ terio ✨: eat everything except what you need :_dedge:
57:54 | (Member (2 months)) Bread: Ice Cream? "No, gain 10 pounds" :_dedge:
57:54 | (New member) Nocturne Lux: an onsen???
57:55 | (Member (2 months)) Danyal Zhang: Swisse?
58:00 | five: ME ASF i gave up on multivitamins
58:00 | (New member) Marie: Try magnesium that's kinda crazy for me
58:03 | (Member (2 months)) Panda-s1: *not enough vitamin* "disease"
58:04 | (New member) squidgirls: sarasasa!
58:14 | Kristy Senpai: Lol eat your vitamins yet I still manage to get sick some how :face_with_tears_of_joy:
58:15 | (Member (2 months)) STARLESS2 ⚡️🍡: Maybe the dosage of vitamins is too low? Usually they should make you feel better
58:16 | ceinwen⍣: lol same here and then they said add magnesium and zinc
58:20 | (Member (2 months)) Gwently👼⭐: vitamin's just give you an extra 1% roll when it comes to staying alive
58:29 | (Member (2 months)) Danyal Zhang: I take them even if it’s just a placebo cuz I need to believe I can get through Uni lmfao
58:33 | (New member) Jan: I think you just excrete vit c if you already have enough from food/drinks
58:33 | (Member (1 month)) Raziel: i think the only vitamin i agree i need to take in pills is Vitamin D:_wheeze:
58:34 | (Member (2 months)) Fliux: magnesium? i barely even know him!
59:16 | (New member) Marie: Getting my vitamin K right now :_rato7:
59:19 | (New member) squidgirls: i take 500mg of fiber
59:24 | (Member (2 months)) ✨ terio ✨: b12 for my non-existent brain wrinkles :_sip:
59:26 | (Member (1 month)) Raziel: :_wide:Orange kunai?
59:27 | (Member (2 months)) STARLESS2 ⚡️🍡: Oof:_dedge:
59:35 | (Member (2 months)) Fliux: if vitamins are so good, why isn't there vitamins 2? :thinking_face:
59:41 | (Member (2 months)) TheCookieAngel: Low crayon supply
59:42 | (Member (1 month)) L: like an oompa loompa??
59:56 | (Member (2 months)) Xtra_Chunky: Kunai is an oompa loompa?
1:00:02 | (New member) Jan: I hope it's not jaundice :_dedge:
1:00:08 | (Member (1 month)) Raziel: Kunai looking like the old oompaloompas after taking vitamin c pills:_wide::_wide:
1:00:14 | (New member) squidgirls: the kunai nakasato experience 
1:00:44 | ClockworkKyle: infiinte sticks
1:00:47 | (Member (2 months)) STARLESS2 ⚡️🍡: :_wheeze::_wheeze::_wheeze:
1:00:50 | (Member (1 month)) Raziel: Anya... is that you???:_wide::_wide:
1:00:57 | (Member (2 months)) Leafdew: :_fire::_fire::_fire:
1:01:04 | (Member (2 months)) ✨ terio ✨: get all the sticks :_fire:
1:01:12 | (Member (2 months)) NightWraithes : looks like we got an over-achiever on our hands
1:01:15 | Kairu: Sticks, the precursor to crayons
1:01:21 | (Member (2 months)) Mike C: happy bbirthday!
1:01:21 | (Member (2 months)) STARLESS2 ⚡️🍡: :_cheer::_cheer::_cheer:
1:01:23 | (New member) Jan: Time to micromanage!
1:01:24 | (Member (2 months)) juice box: hbd foolz!!
1:01:26 | (New member) Cyberphnx Strims: HBD
1:01:27 | (Member (1 month)) Raziel: HBD:_love::_cheer:
1:01:30 | (Member (1 month)) Ashura: HBD:_cheer::_cheer::_cheer:
1:01:30 | (Member (2 months)) ✨ terio ✨: hbd :_cheer:
1:01:37 | (New member) squidgirls: :_cheer:
1:01:38 | (Member (2 months)) Fliux: HBD :_cheer:
1:01:39 | (Member (1 month)) Tria: HBD:_cheer::_cheer::_cheer:
1:01:39 | (Member (2 months)) Mike C: :_cheer::_cheer:
1:01:39 | (New member) Jan: Happy birthday too :_cheer:
1:01:41 | (Member (2 months)) Ian G: hbd! :_cheer:
1:01:42 | Dani reDux: hbd!
1:01:45 | Kairu: happ birthday!
1:01:49 | (New member) MashedPotato08: :_cheer::_cheer::_cheer:
1:02:00 | (New member) Marie: happy birthday!!! 
1:02:05 | (Member (1 month)) Raziel: One year older:_dedge: but also one year wiser:_LETSGO:
1:02:05 | (Member (2 months)) V Foolz: :_love:
1:02:19 | (Member (2 months)) V Foolz: Its still like 10 am
1:02:26 | (Member (2 months)) ✨ terio ✨: hope you get so many crayons :_cheer:
1:02:27 | (Member (2 months)) V Foolz: so I have time to make it a good one
1:02:54 | (New member) squidgirls: get silked 
1:03:02 | (Member (2 months)) STARLESS2 ⚡️🍡: Make silk?
1:03:02 | (Member (2 months)) V Foolz: I can feel the aging already
1:03:07 | (Member (2 months)) Fliux: kunai killing grubs? no way
1:03:20 | (New member) squidgirls: where are the pilkworms
1:03:33 | Kristy Senpai: Begging :handshake:
1:03:51 | (Member (2 months)) Ryuuda 🍂: Hello kunai and rats :_love::_love::_love:
1:04:02 | (New member) squidgirls: this game is crazy
1:04:18 | (Member (2 months)) Xtra_Chunky: pilk <3
1:04:20 | (Member (1 month)) Supdude: No
1:04:20 | five: oh god
1:04:20 | Kristy Senpai: No just No...
1:04:20 | (New member) squidgirls: try it yourself 
1:04:22 | (New member) Zomba: Better than Pepsi
1:04:22 | (Member (1 month)) L: :_FIGHT:
1:04:23 | (Member (2 months)) Leafdew: just okay
1:04:24 | (New member) squidgirls: its fantastic
1:04:25 | Kairu: I have none
1:04:26 | (Member (1 month)) Tria: like
1:04:27 | (Member (2 months)) ✨ terio ✨: wouldn't drink it everyday :_wheeze:
1:04:30 | Michael M: woo
1:04:34 | Dani reDux: its ok
1:04:35 | (New member) Cyberphnx Strims: never tried it and I never want to
1:04:37 | (Member (1 month)) Raziel: i dont think i tried it
1:04:38 | (New member) squidgirls: yeah its a treat drink
1:04:40 | (New member) Nocturne Lux: I don't like pepsi or milk so a big no for me
1:04:40 | (Member (2 months)) Jessie Dioquino: i'm open to try, haven't had it
1:04:41 | (New member) Zomba: Every other day is fine though
1:04:42 | (Member (2 months)) STARLESS2 ⚡️🍡: You reminded me how Vox taught Salome how to make pilk and she liked it:_dedge:
1:04:42 | Amanda Kauffman: I prefer Sprilk
1:04:44 | (Member (1 month)) Supdude: Wouldnt drink it any day
1:04:44 | (Member (2 months)) Fliux: never tried it, but it sounds hideous
1:04:45 | (Member (2 months)) Leafdew: not that bad if you put less milk
1:04:47 | (Member (2 months)) Panda-s1: my aunt used to drink coke with milk, so I'm used to the concept
1:04:58 | (Member (2 months)) Xtra_Chunky: think of a melted float
1:05:08 | (New member) Zomba: Big fan of Dr.Porange Juice
1:05:10 | (Member (2 months)) ✨ terio ✨: embrace chaos, try pilk :_LETSGO:
1:05:19 | (Member (1 month)) Tria: so true
1:05:19 | (New member) squidgirls: root beer floats make me vomit uncontrollably 
1:05:22 | (New member) Soli: No pilk please T_T
1:05:23 | (New member) Jan: If it's coke float, I'm down.
1:05:25 | (New member) MashedPotato08: yeah, coke float exists
1:05:33 | LuisPJ: I love cream soda
1:05:33 | (New member) Mikey: what if i just dont like pepsi
1:05:34 | (Member (2 months)) STARLESS2 ⚡️🍡: Never drank pilk but I drank some tilk and it tasted pretty good
1:05:36 | (Member (2 months)) Leafdew: naaahhhhh float is sweater man
1:05:42 | (New member) Marie: That sounds like war on my stomach
1:05:46 | (Member (2 months)) Panda-s1: thought crime!
1:05:47 | (Member (1 month)) L: never thought of it like that before
1:05:49 | (Member (2 months)) ✨ terio ✨: tilk is GREAT :_smug:
1:05:50 | (Member (2 months)) Fliux: i don't know, root bear floats don't look too appealing to me either
1:05:50 | (Member (2 months)) Xtra_Chunky: pepsi is sweeter than coke, so I think it works better with the milk
1:05:51 | (Member (1 month)) Supdude: Milk doesnt equal ice cream 
1:05:53 | Kairu: mmm ice cream float
1:06:04 | (Member (2 months)) Ryuuda 🍂: :_wheeze::_wheeze:
1:06:06 | (New member) Marie: Officer, arrest that rat
1:06:14 | (New member) squidgirls: i think you need whatever that hammer and screwdriver is
1:06:15 | (Member (2 months)) ✨ terio ✨: :_noted:
1:06:22 | (Member (2 months)) ClairvoyantNara: It’s not me I’m a very gruntled rat
1:06:23 | (Member (2 months)) Fliux: no cheating kunai!
1:06:40 | (New member) squidgirls: keyboard asmr
1:06:49 | (Member (2 months)) Xtra_Chunky: LOL
1:06:51 | (Member (2 months)) STARLESS2 ⚡️🍡: :_wheeze::_wheeze::_wheeze:
1:06:54 | five: lol
1:06:54 | (Member (2 months)) Fliux: yeah tbh :_wheeze:
1:06:55 | (Member (2 months)) Leafdew: :_wheeze::_wheeze::_wheeze:
1:06:57 | (New member) squidgirls: :_wheeze::_wheeze::_wheeze:
1:06:58 | Kristy Senpai: :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
1:06:59 | (Member (1 month)) Minty Fresh Kyle: ???
1:07:00 | (Member (1 month)) cken: :_wheeze::_wheeze::_wheeze:
1:07:01 | (Member (1 month)) key: Huh ?
1:07:02 | (New member) Jan: Acceptable keyboard sounds
1:07:03 | (New member) ぱっち☆(patchi): :_wheeze::_wheeze::_wheeze:
1:07:03 | (New member) Marie: :_wheeze::_wheeze:
1:07:05 | (Member (2 months)) ✨ terio ✨: :_wheeze:
1:07:14 | Ryu Ko: wwwww
1:07:15 | (New member) MashedPotato08: no cheating at the new school
1:07:15 | (New member) Jan: What what? :_wheeze:
1:07:17 | (Member (1 month)) Alexander B: Cheater :_cry::_cry:
1:07:21 | (Member (2 months)) ClairvoyantNara: :_wheeze:
1:07:21 | (Member (2 months)) STARLESS2 ⚡️🍡: "Google, how to read a book?"
1:07:30 | (Member (1 month)) psy _p: Hiiiii Kunai!!!
1:07:35 | (New member) Marie: google, how do i educate rats
1:07:56 | (Member (2 months)) juice box: she's just like me fr
1:07:56 | (New member) ぱっち☆(patchi): :_wheeze::_wheeze::_wheeze:
1:08:06 | Kairu: GIve em alot of dopamine
1:08:06 | (New member) Marie: kunai typing asmr for 2 minutes 
1:08:07 | (New member) squidgirls: you need to seize the means of production
1:08:12 | (Member (2 months)) Fliux: is this how american schools work?
1:08:13 | (Member (2 months)) Danyal Zhang: Lmao
1:08:21 | (Member (2 months)) STARLESS2 ⚡️🍡: I think turning off the tutorial was a mistake:_dedge:
1:08:40 | (Member (2 months)) Danyal Zhang: Are there dessert biomes with oil underground?
1:08:45 | (New member) squidgirls: i hate when the leg is late 
1:08:54 | (Member (2 months)) Fliux: :_wheeze::_wheeze::_wheeze:
