-2:59 | (Member (6 months)) NadiaAAAH: is that a good thing lol? :rolling_on_the_floor_laughing::winking_face:
26:25 | (New member) Aidan O: :_aiaLOVE::_aiaLOVE:
26:26 | (Member (6 months)) Yongie: definitely not tearing up rn:_aiaCRY:
26:27 | (Member (6 months)) Meghanet [メガネット]: Thank you.
26:27 | (Member (6 months)) Speedster X: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
26:28 | Bura Ura Weebybunny: I always thought it was badmittin
26:30 | (Member (2 months)) Airelle Rune: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
26:30 | Minh Nguyen: now i feel fuzzy
26:40 | A_Spoony_Bard : oh my gosh I didn't know how much I needed that 
26:42 | (Member (6 months)) Cujo: :_aiaLOL:
26:44 | (Member (6 months)) Common Kuma: :_aiaEVIL:
26:49 | (Member (6 months)) blue cherry: what
26:49 | (Member (6 months)) Cujo: :_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA:
26:50 | Bura Ura Weebybunny: AYOOOO
26:52 | (Member (6 months)) Common Kuma: :_aiaAWOOGA:
26:52 | (New member) Mythos: :_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA:
26:52 | (Member (6 months)) Siegfriedo Ex Machina: :_aiaEVIL::_aiaEVIL::_aiaEVIL::_aiaEVIL:
26:54 | Alucard_PhD🎉: She huh?
26:54 | (Member (6 months)) Baron Blackfeather: :_aiaAIADMIRER:
26:55 | (Member (6 months)) Smug Goht: :_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA:
26:55 | (Member (6 months)) Kaiser_Devil: I love our goob so much.
26:55 | LouisFrancisIII: hot :fire:
26:56 | (Member (6 months)) Meghanet [メガネット]: :_aiaAWOOGA::_aiaAWOOGA:
26:56 | smolfishminas [𒆰𒆷𒊑𒌦𒋢]: wut?
26:57 | (New member) Aidan O: :_aiaEVIL::_aiaEVIL:
26:57 | (Member (2 months)) Alexx: :_aiaAWOOGA:
26:59 | Blueflame: Ayo what?
26:59 | (Member (2 months)) Airelle Rune: LUCKY MICROPHONE:_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA:
27:00 | (Member (6 months)) Speedster X: AYO?:_aiaAWOOGA:
27:00 | (Member (6 months)) Ada_889: :_aiaDOWNBAD::_aiaDOWNBAD::_aiaDOWNBAD:
27:02 | ShadowXM: AYOOOOOOO
27:04 | (Member (1 month)) Xinforel: Now THAT is an image
27:04 | Alucard_PhD🎉: She wuh?
27:05 | (Member (6 months)) jullissa: :_aiaLOL::_aiaLOL::_aiaLOL:
27:06 | Bura Ura Weebybunny: ARTISTS U KNOW WHAT TO DO
27:08 | Jalapinoy: How convenient!
27:09 | (Member (2 months)) zXxSladexXz: Booba mic
27:09 | (Member (6 months)) Shok: :_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA:
27:11 | Sophia : IT SHOULD HAVE BEEN ME
27:11 | Minh Nguyen: ayoooo
27:13 | S3ntin3l: wish I was the microphone now
27:16 | Leonardo Wesselka: :face-purple-wide-eyes::face-purple-wide-eyes:
27:17 | (Member (6 months)) Common Kuma: Oh, to be that mic...
27:19 | ShadowXM: HOW DO I BECOME A MICROPHONE
27:21 | (Member (6 months)) Yongie: :_aiaAWOOGA::_aiaAWOOGA:
27:23 | Rika setos right toenail♡: :eyes:
27:25 | (Member (6 months)) Common Kuma: JOSH :_aiaLOL:
27:25 | (Member (6 months)) Rondly: AYO:_aiaAWOOGA:
27:26 | (Member (6 months)) NadiaAAAH: Oh no- what's happening to me :woman_walking::woman_standing::woman_kneeling::microphone:
27:32 | Thanhthuy Doan: yahh
27:37 | (Member (2 months)) Airelle Rune: JOSH:_aiaLOL::_aiaLOL::_aiaLOL:
27:41 | Dani reDux: :eyes:
27:47 | (Member (6 months)) Cujo: animorphing into a mic:woman_standing:…. :woman_kneeling::microphone:
27:52 | Rika setos right toenail♡: :face-fuchsia-wide-eyes::face-fuchsia-wide-eyes::face-fuchsia-wide-eyes:<------ this is scary
27:54 | (Member (2 months)) Josh: lmao NadiaAAAH great minds think alike
27:56 | (Member (6 months)) blue cherry: :_aiaLOVE::_aiaLOVE:
27:56 | (Member (6 months)) No One: I know it’s a really sad song
27:56 | (Member (6 months)) Common Kuma: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
27:57 | (Member (2 months)) Alexx: :_aiaPRAY::_aiaPRAY::_aiaPRAY:
27:59 | (Member (6 months)) NadiaAAAH: 🥹🥹🥹🥹
28:00 | (Member (6 months)) Cujo: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
28:01 | Jin The Great: :white_heart:
28:06 | (Member (6 months)) Cujo: :_aiaLIGHTSTICK::_aiaLIGHTSTICK::_aiaLIGHTSTICK::_aiaLIGHTSTICK::_aiaLIGHTSTICK:
28:08 | (New member) Aidan O: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
28:08 | (Member (2 months)) 𝕃𝕠𝕔𝕒𝕝 𝔾𝕙𝕠𝕤𝕥: :_aiaLOVE:
28:09 | (Member (2 months)) Airelle Rune: :_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER:
28:22 | (Member (2 months)) Airelle Rune: that sounded like Saints Go Marching In:_aiaLOL::_aiaLOL::_aiaLOL:
28:26 | (Member (6 months)) Kaiser_Devil: I didn't know I needed this....but I am actually...content. For the first time in a while.:_aiaLOVE:
28:28 | Rika setos right toenail♡: can you sing twinkle twinkle little star?
28:30 | Sophia : lol
28:32 | Minh Nguyen: The sunshine song always gives me the feels, swoon
28:33 | (Member (6 months)) Common Kuma: :microphone:
28:34 | (Member (1 month)) Xinforel: BY THE POWERS OF SIMPING, I WILL REST ON CLEAVAGE
28:39 | Blueflame: don't mind me I'm going to sleep because this is too calming
28:40 | (Member (2 months)) Josh: from :_aiaAIADMIRER: to :microphone:
28:45 | 1337Y01_05VV4G: MORBIN
28:50 | (Member (1 month)) Anissa: using your chest as a shelf is always helpful
28:57 | Jalapinoy: Microphone kin
28:59 | (Member (6 months)) NadiaAAAH: thank you for that aia 🥹. That song always reminded me of my grandma so it was very heartwarming:_aiaHEADPAT:
29:04 | (Member (2 months)) CallmeVex: The humming made me so sleepy hold up :_aiaLOVE:
29:08 | (Member (1 month)) Xinforel: I need to put on another 250lbs so I can also use moobs as a shelf
29:14 | (Member (6 months)) Siegfriedo Ex Machina: kazoo asmr!!
29:15 | (Member (6 months)) Kaiser_Devil: Cutie patootie.
29:23 | (Member (6 months)) blue cherry: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
29:36 | A_Spoony_Bard : praise the Excel sheet 
29:41 | (Member (2 months)) Josh: :_aiaHEADPAT: that sounds really useful i should try it
29:41 | Rika setos right toenail♡: I need to go to bed but wanna stay with you
29:48 | (Member (6 months)) Siegfriedo Ex Machina: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
29:55 | (Member (6 months)) Cujo: gonna be real, i find your real voice more relaxing than ms amare’s during asmr :_aiaLOVE:
29:58 | LAYLA💚LIGHT: Does anyone now the song ‘show me the way to go home’? Cuz that’s a really calming song and I listen to it when I was younger 
30:06 | (Member (6 months)) Superlockon: Keep calm and Excel on
30:12 | Rika setos right toenail♡: I recently got diagnosed with anxiety:(
30:23 | (Member (1 month)) Xinforel: What kind of tea?
30:29 | (Member (1 month)) Xinforel: You're a nerd so I gotta ask
30:39 | (Member (6 months)) Cujo: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
30:46 | A_Spoony_Bard : same here, it's really just learning to keep calm and carry on 
30:55 | (Member (6 months)) blue cherry: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
30:57 | (Member (1 month)) Xinforel: My motto is Live Laugh Lobotomy
30:58 | (Member (2 months)) Airelle Rune: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
31:00 | (Member (6 months)) NadiaAAAH: Sorry to hear that Ms. Unknown:_aiaHEADPAT:. As someone with General Anxiety Disorder, Social Anxiety Discorder
31:03 | VoxAndBallTorture: what's good
31:03 | (Member (6 months)) Kaiser_Devil: Ms. Unknown:_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
31:04 | (New member) Aidan O: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
31:06 | (Member (6 months)) NadiaAAAH: you'll do great!
31:06 | (Member (2 months)) Josh: :_aiaLOVE: proud of you
31:19 | (Member (6 months)) Kaiser_Devil: I too have G.A.D
31:23 | (Member (6 months)) NadiaAAAH: disorder*
31:41 | (Member (2 months)) Josh: you'll make it ms unknown :_aiaHEADPAT: i believe in you
31:44 | (Member (2 months)) Josh: LMAO
31:45 | (Member (1 month)) Xinforel: LMAO
31:49 | (Member (6 months)) blue cherry: LOL
31:50 | (Member (6 months)) Cujo: LMAOOOO
31:50 | A_Spoony_Bard : lol 
31:51 | Alucard_PhD🎉: That's so real
31:52 | (Member (6 months)) Common Kuma: lol
31:52 | (New member) Aidan O: LOL
32:01 | Rika setos right toenail♡: I'm also being bullied- but I punched him
32:02 | Apple Death: aw...
32:02 | (Member (6 months)) Sidewayz2013: shes so real for that
32:03 | (Member (2 months)) Josh: noooooo :_aiaLOL: don't mute the asmr sneeze
32:09 | (Member (6 months)) Kaiser_Devil: Aww~
32:14 | (Member (6 months)) Cujo: SNEEZE ASMR 
32:15 | (Member (2 months)) Josh: i'm in summer classes :_aiaEVIL:
32:16 | (Member (6 months)) NadiaAAAH: damn Ms. Unknown:_aiaSWOLE:
32:24 | Murderist: sneezing asmr
32:25 | Misae Shimamura: I needed to hear it, the last thing I'll hear
32:29 | Millie Nguyen: slay ms unknown
32:31 | 1337Y01_05VV4G: sneeze tskr
32:40 | (Member (6 months)) Sidewayz2013: yeaa, smarder!
32:41 | (Member (1 month)) Xinforel: This is the internet, Sweet Aia. None of us are smart
32:44 | (Member (2 months)) Airelle Rune: hell yeaa Ms. Unknown:_aiaSWOLE::_aiaSWOLE:
32:48 | aoi 🐸: my exams starts next week...currently working and panicking about my projects
32:56 | Rika setos right toenail♡: yeahhh--- he hates me for it
32:58 | (Member (6 months)) blue cherry: a professor just told us today that we have an exam on monday:_aiaEVIL:i might punch something
32:58 | (Member (2 months)) Josh: (>*n*)> sending hugs and good vibes to ms unknown
33:02 | VoxAndBallTorture: what if im not smart doe
33:10 | Rika setos right toenail♡: I'm doing fine just life problems
33:10 | (Member (1 month)) Xinforel: HMMMM
33:19 | (Member (6 months)) NadiaAAAH: he probably deserved it :nail_polish:
33:22 | Bura Ura Weebybunny: some people on the internet are terminal Twitter users tho
33:27 | LAYLA💚LIGHT: Ms.unknown you did something I could never do 
33:34 | (Member (6 months)) Kaiser_Devil: Yes. Like Ms Unknown, when life knocks you down you stand up, dust yourself off and tell Life it hits like a bitch
33:41 | (Member (2 months)) Airelle Rune: punch him a second time if he doesn't stop~
33:41 | Blueflame: Aia I wanted to ask you. do you have any advice for me because my final exam is coming up and it's making me very nervous
33:42 | (Member (6 months)) Cujo: SPIT YOUR TRUTH QUEEN 
33:49 | (Member (1 month)) Xinforel: I am good at arguing
33:52 | (Member (2 months)) Josh: yeah but life can suck ms unknown :_aiaHEADPAT: sometimes we need extra positivity and other times its just nice to have regardless 
33:53 | (Member (1 month)) Xinforel: Is that useful?
33:56 | (Member (2 months)) Cobalt BaldEagle: oh, Asmr time with Aia huh? the goob is 90% quieter, lol:_aiaAIADMIRER:
34:04 | A_Spoony_Bard : you doing okay Ms. Unknown? 
34:26 | (Member (6 months)) Tsunderathalos: Sometimes you just haven’t had a thing taught in a way you can understand too
34:27 | Hexas: @Blueflame what's your exam about?
34:27 | Rika setos right toenail♡: Life problems.
34:35 | Hollow Soul: Not everyone is strong enough to break down a door, for some people you have to break through the window 
34:37 | VoxAndBallTorture: intelligence is ur ability to survive so if ur surviving congratulation u smard :thumbs_up: :sparkles:
34:44 | Blueflame: all subjects
34:52 | (Member (1 month)) Xinforel: Don't forget @Blueflame The 30min studying 10 min resting rule is popular because it works
34:53 | Rika setos right toenail♡: anyone want a kitten my cat gave birth likeee 10 weeks ago
34:58 | (Member (6 months)) No One: I know I have the problem I’ve become so detached from some emotions I can’t feel some anymore I haven’t cried in 5 years and it sucks
34:58 | Nezumiii-chan: HIIIIII
34:59 | S3ntin3l: sleep? what is that?
35:01 | Misae Shimamura: Sounds really tough
35:02 | Rika setos right toenail♡: I DONT WANNA SLEEP! NOO
35:03 | FutureBeyond: don't threaten me with a good time
35:04 | (Member (2 months)) Josh: you should do that too
35:04 | aoi 🐸: i wont sleep then-
35:05 | (Member (6 months)) blue cherry: lol roger ma'am
35:06 | (Member (6 months)) 🍫 Reitto: speaking of final exams I feel like I did very well in mine the other day :D:_aiaLOVE::_aiaLOVE:
35:07 | LAYLA💚LIGHT: Never give up ms.unknown cuz the future will always chang you never know what will happen next
35:08 | (Member (6 months)) Saxmith: I'm not sleeping tonight :_aiaBURN:
35:11 | Blueflame: thank you all!
35:13 | (Member (6 months)) Siegfriedo Ex Machina: Did YOU sleep at least 6 hours...?
35:14 | Minh Nguyen: i see i see, beat us till we sleep
35:15 | Jalapinoy: Suddenly got a bad case of insomnia…
35:15 | (Member (6 months)) AsteroidWrangler: you'll beat us up? for FREE?
35:16 | (Member (6 months)) WrottenBoi Plays: "Smacking you to sleep ASMR"
35:17 | (Member (2 months)) Josh: you should do that too Aia :D
35:18 | (Member (6 months)) Kaiser_Devil: You feel how you eat. A lotta junk? Feel like crap.
35:18 | (Member (2 months)) Lunalva Rocha: You WILL? Pog, no sleeping today
35:19 | (Member (2 months)) R҉e҉s҉u҉l҉t҉a҉d҉o҉: me who sleeps at 3 am and wakes up at 3:40.... yeah sure
35:23 | (Member (1 month)) Xinforel: Oooo
35:24 | Bura Ura Weebybunny: I'm pulling an all nighter now
35:25 | (Member (2 months)) Cobalt BaldEagle: congrats @reitto:_aiaAIADMIRER:
35:25 | VoxAndBallTorture: tea tea
35:28 | Hexas: waking up every day at the same time does wonders in my case
35:30 | A_Spoony_Bard : didn't even hear it 
35:32 | 1337Y01_05VV4G: yo, real studying tips. adorkable
35:36 | Misae Shimamura: I've been having problems where I get really angry when I get a good sleep, cause I feel that I wasted some hours where I could be doing something productive
35:36 | (Member (1 month)) Anissa: tea tea
35:38 | (Member (2 months)) Lunalva Rocha: :_aiaDANGER::_aiaDANGER::_aiaDANGER:Now, Aia, how many hours did YOU sleep? 
35:38 | (New member) Aidan O: Yeah going to school with 1 hour of sleep is not fun 
35:40 | (Member (6 months)) Kaiser_Devil: asmr borp
35:44 | Blueflame: ummmmmmmmmm what have a started
35:46 | (Member (1 month)) Xinforel: It's ok my body makes noises all the time. It likes to announce how quickly it is dying on me so
35:46 | VoxAndBallTorture: tea tea andy
35:46 | kyodorun: chai means tea
35:46 | Dani reDux: lol
35:47 | (Member (2 months)) R҉e҉s҉u҉l҉t҉a҉d҉o҉: fist fight ASMR LETS GOOO
35:49 | (Member (6 months)) NadiaAAAH: *stares uncomfortably after still not sleeping after my 13 hr night shift lol*
35:52 | (Member (6 months)) No One: I don’t go to bed till 7 am but also I work 3 shift
35:56 | (Member (2 months)) Lunalva Rocha: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
35:57 | Rika setos right toenail♡: there are some good things happening..I got a job as a dog walker
35:57 | Minh Nguyen: POV the angles in heaven beat you up in the name of self care
35:58 | (Member (6 months)) Common Kuma: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
35:58 | kyodorun: just learned that yesterday
36:01 | (Member (6 months)) PonySparkle69: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
36:01 | Bura Ura Weebybunny: angel beats us to de@th asmr tskr
36:01 | (Member (6 months)) WrottenBoi Plays: perma sleep:_aiaEVIL:...
36:02 | (Member (2 months)) Armades | アーマデス: Aia is a corporeal being let's goooooo
36:02 | (Member (6 months)) Kaiser_Devil: Nadia...:_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
36:04 | (Member (1 month)) Xinforel: OH BRUH, THIS IS SO CUTE
36:04 | Sze Nga Chan: :star_struck::star_struck:
36:05 | (Member (6 months)) blue cherry: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
36:05 | Marsss: Thank you Aia :heart_suit:
36:06 | A_Spoony_Bard : drags us out back the local Denny's and then just yells "GO TO BED!" 
36:09 | (Member (6 months)) Cujo: intelligence is not just surrounding school subjects. there’s also things like emotional intelligence, inter/intrapersonal intelligence, spatial intelligence, and so on
36:13 | (Member (2 months)) Airelle Rune: Nadiaa:_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
36:13 | Regnart Seht: for free?
36:14 | VoxAndBallTorture: aia I think u have a great sounding voice
36:20 | (Member (1 month)) Xinforel: My god damn heart is melting Aia I'm calling the police
36:22 | Rika setos right toenail♡: Twinkle twinkle Lil star -
36:28 | (Member (2 months)) Cobalt BaldEagle: asmr stands for Aia Super Mega Robot.:_aiaWOKE:
36:33 | (Member (2 months)) Josh: i think you shouldd take your own advice :_aiaEVIL: consistently i mean
36:47 | (Member (6 months)) NadiaAAAH: well we love your voice:_aiaAIADMIRER:
36:49 | A_Spoony_Bard : My cold and jaded heart is melting : ) 
36:56 | (Member (6 months)) Kaiser_Devil: That's wonderful. This goob gonna end me...in the sweetest way.
36:59 | Rika setos right toenail♡: it's my freinds birthday today
37:06 | (Member (6 months)) Cujo: i love your voice honestly, more than ms amare tbh 
37:06 | VoxAndBallTorture: hehe <3 I think ur voice is sweet, while also having great diction for comedy (is that the word?)
37:08 | (Member (6 months)) NadiaAAAH: :_aiaLOL::_aiaLOL::_aiaLOL:
37:15 | Hollow Soul:  Honestly I’m writing a paper while listening to this, I’m getting more more work done now than I have in the last week, thank you Aia 
37:16 | あすか: good morning ma'am
37:21 | Jiamin: :face-red-heart-shape:
37:23 | (Member (2 months)) Josh: i get not liking one's own voice :_aiaHEADPAT: but i think yours is lovely :_aiaLOVE: otherwise i wouldn't have tried your streams and stuck around to see what a wonderful goob you are!
37:35 | A_Spoony_Bard : @VoxAndBallTorture diction? yes that is a word 
37:39 | (Member (2 months)) Cobalt BaldEagle: @no one, I think she was a clarinet player.
37:39 | ani: i think aia's voice is very cute :3
37:42 | Rika setos right toenail♡: I signed go myself not good with anything else
37:47 | (Member (1 month)) Xinforel: Hey Aia, do you know why goth girls dress like they're monster trucks?
37:55 | Thanhthuy Doan: yah
38:05 | (Member (2 months)) Josh: .. Airelle you ok? (>*n*)>
38:05 | ノエるし大好き: こんばんは
38:08 | (Member (6 months)) Common Kuma: Airelle, such a good request
38:12 | Bura Ura Weebybunny: just get a kazoo
38:19 | VoxAndBallTorture: I'm gonna go to sleep byebyeee tha k u for da kisses :hundred_points:
38:28 | (Member (6 months)) Kaiser_Devil: Airelle...you okay buddy?
38:33 | (Member (6 months)) 🍫 Reitto: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
38:34 | (Member (2 months)) 𝕃𝕠𝕔𝕒𝕝 𝔾𝕙𝕠𝕤𝕥: :_aiaCRY:
38:37 | (Member (6 months)) blue cherry: :_aiaCRY::_aiaCRY:
38:38 | (Member (1 month)) Xinforel: Jokes on you my last seizure left my right arm with a fracture
38:38 | Marsss: Thank you Airelle T-T
38:39 | Alucard_PhD🎉: Better not be, I think I'm out of warranty
38:41 | ani: T_T
38:42 | Thanhthuy Doan: Your voice is greattt
38:45 | (Member (2 months)) Josh: true :_aiaHEADPAT: but seriously tho Airelle has everything been ok recently?
38:46 | (Member (6 months)) Common Kuma: :pleading_face:Thanks Aia
38:46 | (Member (1 month)) Vincent TheKindNecromancer: Miss Amare, I would like to request a reading of "Visiting Penglai Pavillion".
38:48 | aoi 🐸: internal sobbin
38:48 | (Member (6 months)) NadiaAAAH: Airelle (and to any one else):_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
38:52 | (Member (2 months)) Airelle Rune: Sorryyy :_aiaCRY: i just wanted to request something i wanted to hear
38:52 | Rika setos right toenail♡: I had a pickle and mustard sandwich-
38:59 | (Member (6 months)) Kaiser_Devil: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
38:59 | (Member (2 months)) Airelle Rune: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
39:02 | (Member (6 months)) Cujo: weeeEEEGHHH i needed that :_aiaCRY:
39:16 | (Member (1 month)) Xinforel: Modesty won't save you from our compliments Aia
39:17 | IkaOuji: Where that D20 asmr at
39:18 | aidnyan: blessed aiaSMR 
39:26 | (Member (2 months)) Exaltare Mora: :_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER:
39:26 | A_Spoony_Bard : LOL
39:26 | (Member (6 months)) Common Kuma: Raidin:_aiaKEIKAKU:
39:35 | Thanhthuy Doan: lol
39:44 | Marsss: She can deny it all she wants, but the truth stands trueee
39:46 | (New member) [HoloViewers] terminated: :_aiaLOL::_aiaLOL::_aiaLOL:
39:48 | (Member (2 months)) Josh: too late :_aiaWOKE: you said it on stream and i am already sending the soundbyte to the national archives
39:58 | (Member (2 months)) Airelle Rune: :people_hugging::people_hugging::people_hugging::people_hugging::people_hugging: BIG HUGS EVERYONE~ 
40:00 | (Member (1 month)) Xinforel: I'm going through my neighbors trash
40:04 | (Member (6 months)) blue cherry: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
40:06 | (Member (6 months)) Common Kuma: Can you tell us your proud of us? :backhand_index_pointing_right::backhand_index_pointing_left:
40:06 | (Member (1 month)) Vincent TheKindNecromancer: The Lie detector determined that was a lie. u cute:_aiaHEADPAT:
40:09 | (Member (1 month)) Xinforel: It's 4:52AM so it's the perfect time
40:10 | pantalonetas cool🐰: can you say something in spanish
40:11 | Rika setos right toenail♡: I'm gonna cry now -
40:12 | (Member (6 months)) 🍫 Reitto: :_aiaLOVE::_aiaLOVE:
40:18 | (Member (6 months)) Kaiser_Devil: It's a voice that does something that not many can...actually relax me. I feel the yawns coming on.
40:20 | (New member) [HoloViewers] terminated: :_aiaTSKR::_aiaTSKR::_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT::_aiaKEIKAKU::_aiaKEIKAKU::_aiaKEIKAKU::_aiaWOKE::_aiaWOKE::_aiaWOKE::_aiaWOKE:
40:21 | Alucard_PhD🎉: Just keep in mind that light might be a train, I do not recommend walking on the tracks
40:22 | Thanhthuy Doan: oh
40:33 | (Member (6 months)) NadiaAAAH: have fun with that Xinforel loool:_aiaHEADPAT:
40:36 | (Member (6 months)) Kaiser_Devil: Oh Aia...
40:37 | VoxAndBallTorture: I'm going through smth really hard. that hard thing being that I read somebody is eating a pickle mustard sandwich /j
40:40 | (Member (2 months)) Josh: a failure/mistake/stumble is never the end :_aiaHEADPAT: you can still keep going
40:47 | VoxAndBallTorture: (fr tho ty)
40:57 | Kit Vecnosta: hear me out - what are the chances we can get aia to say "im in your walls"? :^)
40:57 | aoi 🐸: i needed this right now..thank u :,)
41:01 | (Member (1 month)) Xinforel: @NadiaAAAH Currently I am not having fun
41:04 | (Member (6 months)) Siegfriedo Ex Machina: :_aiaTSKR::_aiaAIADMIRER::_aiaAIADMIRER::_aiaTSKR:
41:05 | Millie Nguyen: i recently realized why i was so scared of talking to people because i got traumatised by a teacher in kindergarden
41:07 | Rika setos right toenail♡: Is it bad to bully someone for fun? sometimes me and my freind do it.
41:13 | (Member (2 months)) Josh: was that her heartbeat? :eyes: if not, can we hear heartbeat?
41:29 | Millie Nguyen: my whole world just changed
41:33 | (Member (2 months)) Cobalt BaldEagle: remember, things might look bad now, such as spiders reenacting star wars on your ceiling. eventually they will get tired, wander off, and reverse dr who.:_aiaAIADMIRER:
41:38 | A_Spoony_Bard : Oh my gosh I didn't know how nice asmr was, thank you Aia! :slightly_smiling_face: 
41:43 | Thanhthuy Doan: I'm wondering if I can learn Korean??
41:51 | aoi 🐸: awww..
41:59 | beanik835: Bedtime gossip
42:01 | (Member (6 months)) Kaiser_Devil: Reenacting star wars XD
42:02 | (Member (2 months)) Josh: awwwwww :_aiaHEADPAT: i'm glad you have good friends and are a good friend in turn
42:04 | (New member) Aidan O: :_aiaHEADPAT::_aiaHEADPAT:
42:06 | Rika setos right toenail♡: I'm gonna get money to give you a supa <3
42:07 | (Member (2 months)) 𝕃𝕠𝕔𝕒𝕝 𝔾𝕙𝕠𝕤𝕥: :_aiaHEADPAT::_aiaLOVE:
42:11 | (Member (2 months)) Exaltare Mora: :_aiaTSKR::_aiaTSKR::_aiaTSKR:
42:11 | (Member (6 months)) blue cherry: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
42:13 | (Member (2 months)) Airelle Rune: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
42:17 | (New member) sSH2oSs: :_aiaPRAY::_aiaPRAY::_aiaPRAY:
42:21 | (Member (2 months)) Alexx: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
42:22 | (Member (6 months)) Common Kuma: :_aiaTSKR::_aiaHEADPAT:
42:28 | (Member (2 months)) Josh: ms unknown pls only supa if you can afford to :_aiaHEADPAT:
42:34 | (Member (6 months)) AsteroidWrangler: :_aiaTSKR::_aiaTSKR::_aiaTSKR:
42:39 | (Member (6 months)) Siegfriedo Ex Machina: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
42:46 | (Member (6 months)) Kaiser_Devil: It's 11:55 pm but...now I have the motivation
42:46 | (Member (2 months)) Toma: :_aiaTSKR::_aiaTSKR::_aiaTSKR::_aiaTSKR:
42:47 | (Member (1 month)) Xinforel: It's 2023 Aia. Who's ok anymore
42:47 | nugget: Tskr 
42:47 | (Member (6 months)) Siegfriedo Ex Machina: would it be too much to ask for a lullaby?
43:05 | A_Spoony_Bard : doing very well right now 
43:08 | (Member (2 months)) MommaAngelCat😺 (Hex'sB-dayTwin): I'm ok
43:09 | (Member (1 month)) Xinforel: Queen Goober
43:12 | (Member (2 months)) Airelle Rune: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
43:12 | (Member (6 months)) Oscar🚪🔑: :_aiaHEADPAT::_aiaHEADPAT:
43:13 | Rika setos right toenail♡: I can afford I just left my wallet at school-
43:14 | (Member (6 months)) Patrick Connor: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
43:16 | 1337Y01_05VV4G: tskrrrr
43:17 | (Member (6 months)) NadiaAAAH: A flower does not think of competing to the flower next to it, it just blooms ⚘:tulip:🪻:hibiscus::sunflower:
43:23 | Sze Nga Chan: :red_heart::red_heart:
43:26 | (Member (6 months)) No One: Ha jokes on you my toxic trait is making others happy before making myself happy
43:28 | Rika setos right toenail♡: TWINKLE TWINKLE LIL STAR
43:31 | LAYLA💚LIGHT: I have a friend who isn’t my friend anymore because they were really rude to me and told my best friends to kys
43:32 | (Member (6 months)) Kaiser_Devil: We're....mostly okay. It seems a lot of us are just letting our guards down.
43:38 | (Member (6 months)) Siegfriedo Ex Machina: :_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER:
43:41 | (Member (2 months)) Cobalt BaldEagle: 90% off Supa time?:_aiaLOVE:
43:41 | (Member (2 months)) Airelle Rune: Nadia Truest of truth:_aiaPRAY:
43:43 | Sze Nga Chan: i love this sound
43:49 | (Member (6 months)) AsteroidWrangler: :_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER:
43:52 | (Member (2 months)) Josh: hush little buttdork don't say a word // aia's gonna build you a mockingbird
44:10 | aoi 🐸: LOL
44:11 | Thanhthuy Doan: oh
